#ID;TIME;DOSE;ADDL;II;Y;YTYPE;CENS;CELL LINE;DOSE GROUP;DOSECAT;DRUG;DRUGCAT;EXPERIMENT;BW;YTV;KA;V;KE;w0;I
98;7;168.75;1;1;.;.;.;1;6.25;6.25;1;1;2;26.8;.;55;0.13744;9.7878;183.2985;0
98;9;168.75;1;1;.;.;.;1;6.25;6.25;1;1;2;27.2;.;55;0.13744;9.7878;183.2985;0
98;11;162.5;2;1;.;.;.;1;6.25;6.25;1;1;2;25.9;.;55;0.13744;9.7878;183.2985;0
98;14;168.75;1;1;.;.;.;1;6.25;6.25;1;1;2;27;.;55;0.13744;9.7878;183.2985;0
98;16;175;.;.;.;.;.;1;6.25;6.25;1;1;2;27.5;.;55;0.13744;9.7878;183.2985;0
98;0;.;.;.;183.2985;2;.;1;6.25;6.25;1;1;2;27.1;.;55;0.13744;9.7878;183.2985;0
98;30;.;.;.;1618.4;2;.;1;6.25;6.25;1;1;2;27.6;1618.4;55;0.13744;9.7878;183.2985;0
98;28;.;.;.;1467.1125;2;.;1;6.25;6.25;1;1;2;27.6;1467.1125;55;0.13744;9.7878;183.2985;0
98;25;.;.;.;1448.8875;2;.;1;6.25;6.25;1;1;2;26;1448.8875;55;0.13744;9.7878;183.2985;0
98;23;.;.;.;1127.1105;2;.;1;6.25;6.25;1;1;2;26;1127.1105;55;0.13744;9.7878;183.2985;0
98;21;.;.;.;1071.648;2;.;1;6.25;6.25;1;1;2;25.6;1071.648;55;0.13744;9.7878;183.2985;0
98;18;.;.;.;932.908;2;.;1;6.25;6.25;1;1;2;25.7;932.908;55;0.13744;9.7878;183.2985;0
98;16;.;.;.;886.075;2;.;1;6.25;6.25;1;1;2;27.5;886.075;55;0.13744;9.7878;183.2985;0
98;14;.;.;.;780.275;2;.;1;6.25;6.25;1;1;2;27;780.275;55;0.13744;9.7878;183.2985;0
98;11;.;.;.;696.1365;2;.;1;6.25;6.25;1;1;2;25.9;696.1365;55;0.13744;9.7878;183.2985;0
98;9;.;.;.;587.826;2;.;1;6.25;6.25;1;1;2;27.2;587.826;55;0.13744;9.7878;183.2985;0
98;7;.;.;.;493.056;2;.;1;6.25;6.25;1;1;2;26.8;493.056;55;0.13744;9.7878;183.2985;0
98;4;.;.;.;374.6655;2;.;1;6.25;6.25;1;1;2;27;374.6655;55;0.13744;9.7878;183.2985;0
98;2;.;.;.;269.001;2;.;1;6.25;6.25;1;1;2;28;269.001;55;0.13744;9.7878;183.2985;0
99;0;.;.;.;117;2;.;1;6.25;6.25;2;2;2;21;.;55;1.4046;6.0871;117;0.0077169
99;3;137.5;.;.;.;.;.;1;6.25;6.25;2;2;2;21.5;.;55;1.4046;6.0871;117;0.0077169
99;4;131.25;2;1;.;.;.;1;6.25;6.25;2;2;2;21.1;.;55;1.4046;6.0871;117;0.0077169
99;7;137.5;1;1;.;.;.;1;6.25;6.25;2;2;2;22;.;55;1.4046;6.0871;117;0.0077169
99;9;143.75;1;1;.;.;.;1;6.25;6.25;2;2;2;23;.;55;1.4046;6.0871;117;0.0077169
99;11;137.5;2;1;.;.;.;1;6.25;6.25;2;2;2;22.2;.;55;1.4046;6.0871;117;0.0077169
99;14;143.75;1;1;.;.;.;1;6.25;6.25;2;2;2;22.9;.;55;1.4046;6.0871;117;0.0077169
99;16;150;.;.;.;.;.;1;6.25;6.25;2;2;2;23.7;.;55;1.4046;6.0871;117;0.0077169
99;25;.;.;.;1895.416;2;.;1;6.25;6.25;2;2;2;23.1;1895.416;55;1.4046;6.0871;117;0.0077169
99;23;.;.;.;1447.344;2;.;1;6.25;6.25;2;2;2;23.3;1447.344;55;1.4046;6.0871;117;0.0077169
99;21;.;.;.;1164.87;2;.;1;6.25;6.25;2;2;2;23.6;1164.87;55;1.4046;6.0871;117;0.0077169
99;18;.;.;.;876.096;2;.;1;6.25;6.25;2;2;2;23.5;876.096;55;1.4046;6.0871;117;0.0077169
99;16;.;.;.;540;2;.;1;6.25;6.25;2;2;2;23.7;540;55;1.4046;6.0871;117;0.0077169
99;14;.;.;.;529.254;2;.;1;6.25;6.25;2;2;2;22.9;529.254;55;1.4046;6.0871;117;0.0077169
99;11;.;.;.;494.9505;2;.;1;6.25;6.25;2;2;2;22.2;494.9505;55;1.4046;6.0871;117;0.0077169
99;9;.;.;.;414.05;2;.;1;6.25;6.25;2;2;2;23;414.05;55;1.4046;6.0871;117;0.0077169
99;7;.;.;.;380.208;2;.;1;6.25;6.25;2;2;2;22;380.208;55;1.4046;6.0871;117;0.0077169
99;4;.;.;.;239.0625;2;.;1;6.25;6.25;2;2;2;21.1;239.0625;55;1.4046;6.0871;117;0.0077169
99;2;.;.;.;166.464;2;.;1;6.25;6.25;2;2;2;21.5;166.464;55;1.4046;6.0871;117;0.0077169
108;3;650;.;.;.;.;.;1;25;25;1;1;2;26.1;.;55;0.12985;7.5766;87.808;0
108;4;625;2;1;.;.;.;1;25;25;1;1;2;25.1;.;55;0.12985;7.5766;87.808;0
108;7;625;1;1;.;.;.;1;25;25;1;1;2;25.3;.;55;0.12985;7.5766;87.808;0
108;9;625;1;1;.;.;.;1;25;25;1;1;2;25.1;.;55;0.12985;7.5766;87.808;0
108;11;625;2;1;.;.;.;1;25;25;1;1;2;24.7;.;55;0.12985;7.5766;87.808;0
108;14;675;1;1;.;.;.;1;25;25;1;1;2;27.1;.;55;0.12985;7.5766;87.808;0
108;16;675;.;.;.;.;.;1;25;25;1;1;2;27.1;.;55;0.12985;7.5766;87.808;0
108;0;.;.;.;87.808;2;.;1;25;25;1;1;2;25.8;.;55;0.12985;7.5766;87.808;0
108;30;.;.;.;1019.592;2;.;1;25;25;1;1;2;22.6;1019.592;55;0.12985;7.5766;87.808;0
108;28;.;.;.;962.948;2;.;1;25;25;1;1;2;21.9;962.948;55;0.12985;7.5766;87.808;0
108;25;.;.;.;912.525;2;.;1;25;25;1;1;2;22;912.525;55;0.12985;7.5766;87.808;0
108;23;.;.;.;768.35;2;.;1;25;25;1;1;2;24.6;768.35;55;0.12985;7.5766;87.808;0
108;21;.;.;.;505.4;2;.;1;25;25;1;1;2;25.3;505.4;55;0.12985;7.5766;87.808;0
108;18;.;.;.;491.8625;2;.;1;25;25;1;1;2;24.8;491.8625;55;0.12985;7.5766;87.808;0
108;16;.;.;.;467.046;2;.;1;25;25;1;1;2;27.1;467.046;55;0.12985;7.5766;87.808;0
108;14;.;.;.;320.3385;2;.;1;25;25;1;1;2;27.1;320.3385;55;0.12985;7.5766;87.808;0
108;11;.;.;.;281.6;2;.;1;25;25;1;1;2;24.7;281.6;55;0.12985;7.5766;87.808;0
108;9;.;.;.;197.5815;2;.;1;25;25;1;1;2;25.1;197.5815;55;0.12985;7.5766;87.808;0
108;4;.;.;.;192.8205;2;.;1;25;25;1;1;2;25.1;192.8205;55;0.12985;7.5766;87.808;0
108;7;.;.;.;185.679;2;.;1;25;25;1;1;2;25.3;185.679;55;0.12985;7.5766;87.808;0
108;2;.;.;.;107.911;2;.;1;25;25;1;1;2;26.1;107.911;55;0.12985;7.5766;87.808;0
117;0;.;.;.;132.0955;2;.;1;25;25;2;2;2;27.8;.;55;1.4035;3.3566;132.0955;0.0077169
117;3;725;.;.;.;.;.;1;25;25;2;2;2;28.7;.;55;1.4035;3.3566;132.0955;0.0077169
117;4;700;2;1;.;.;.;1;25;25;2;2;2;27.9;.;55;1.4035;3.3566;132.0955;0.0077169
117;7;725;1;1;.;.;.;1;25;25;2;2;2;28.6;.;55;1.4035;3.3566;132.0955;0.0077169
117;9;700;1;1;.;.;.;1;25;25;2;2;2;27.9;.;55;1.4035;3.3566;132.0955;0.0077169
117;11;675;2;1;.;.;.;1;25;25;2;2;2;27.1;.;55;1.4035;3.3566;132.0955;0.0077169
117;14;700;1;1;.;.;.;1;25;25;2;2;2;28.4;.;55;1.4035;3.3566;132.0955;0.0077169
117;16;700;.;.;.;.;.;1;25;25;2;2;2;28.3;.;55;1.4035;3.3566;132.0955;0.0077169
117;21;.;.;.;1865.15;2;.;1;25;25;2;2;2;29.5;1865.15;55;1.4035;3.3566;132.0955;0.0077169
117;18;.;.;.;1182.762;2;.;1;25;25;2;2;2;27.8;1182.762;55;1.4035;3.3566;132.0955;0.0077169
117;16;.;.;.;998.3505;2;.;1;25;25;2;2;2;28.3;998.3505;55;1.4035;3.3566;132.0955;0.0077169
117;14;.;.;.;689.585;2;.;1;25;25;2;2;2;28.4;689.585;55;1.4035;3.3566;132.0955;0.0077169
117;11;.;.;.;645.048;2;.;1;25;25;2;2;2;27.1;645.048;55;1.4035;3.3566;132.0955;0.0077169
117;9;.;.;.;408.726;2;.;1;25;25;2;2;2;27.9;408.726;55;1.4035;3.3566;132.0955;0.0077169
117;7;.;.;.;312.05;2;.;1;25;25;2;2;2;28.6;312.05;55;1.4035;3.3566;132.0955;0.0077169
117;4;.;.;.;204.732;2;.;1;25;25;2;2;2;27.9;204.732;55;1.4035;3.3566;132.0955;0.0077169
117;2;.;.;.;164.775;2;.;1;25;25;2;2;2;28.7;164.775;55;1.4035;3.3566;132.0955;0.0077169
119;3;137.5;.;.;.;.;.;1;6.25;6.25;1;1;2;22.3;.;55;0.094474;7.2756;112.0905;0
119;4;137.5;2;1;.;.;.;1;6.25;6.25;1;1;2;22.1;.;55;0.094474;7.2756;112.0905;0
119;7;137.5;1;1;.;.;.;1;6.25;6.25;1;1;2;21.8;.;55;0.094474;7.2756;112.0905;0
119;9;143.75;1;1;.;.;.;1;6.25;6.25;1;1;2;22.8;.;55;0.094474;7.2756;112.0905;0
119;11;131.25;2;1;.;.;.;1;6.25;6.25;1;1;2;21.1;.;55;0.094474;7.2756;112.0905;0
119;14;137.5;1;1;.;.;.;1;6.25;6.25;1;1;2;21.6;.;55;0.094474;7.2756;112.0905;0
119;16;137.5;.;.;.;.;.;1;6.25;6.25;1;1;2;22.1;.;55;0.094474;7.2756;112.0905;0
119;0;.;.;.;112.0905;2;.;1;6.25;6.25;1;1;2;22.2;.;55;0.094474;7.2756;112.0905;0
119;30;.;.;.;912.525;2;.;1;6.25;6.25;1;1;2;23.8;912.525;55;0.094474;7.2756;112.0905;0
119;28;.;.;.;877.23;2;.;1;6.25;6.25;1;1;2;23;877.23;55;0.094474;7.2756;112.0905;0
119;25;.;.;.;592.012;2;.;1;6.25;6.25;1;1;2;22.6;592.012;55;0.094474;7.2756;112.0905;0
119;21;.;.;.;459.418;2;.;1;6.25;6.25;1;1;2;23.3;459.418;55;0.094474;7.2756;112.0905;0
119;18;.;.;.;439.6155;2;.;1;6.25;6.25;1;1;2;21.5;439.6155;55;0.094474;7.2756;112.0905;0
119;23;.;.;.;439.002;2;.;1;6.25;6.25;1;1;2;22.2;439.002;55;0.094474;7.2756;112.0905;0
119;16;.;.;.;423.7735;2;.;1;6.25;6.25;1;1;2;22.1;423.7735;55;0.094474;7.2756;112.0905;0
119;14;.;.;.;419.813;2;.;1;6.25;6.25;1;1;2;21.6;419.813;55;0.094474;7.2756;112.0905;0
119;11;.;.;.;394.944;2;.;1;6.25;6.25;1;1;2;21.1;394.944;55;0.094474;7.2756;112.0905;0
119;9;.;.;.;235.2;2;.;1;6.25;6.25;1;1;2;22.8;235.2;55;0.094474;7.2756;112.0905;0
119;7;.;.;.;210.392;2;.;1;6.25;6.25;1;1;2;21.8;210.392;55;0.094474;7.2756;112.0905;0
119;4;.;.;.;169.984;2;.;1;6.25;6.25;1;1;2;22.1;169.984;55;0.094474;7.2756;112.0905;0
119;2;.;.;.;149.916;2;.;1;6.25;6.25;1;1;2;22.3;149.916;55;0.094474;7.2756;112.0905;0
122;3;600;.;.;.;.;.;1;25;25;1;1;2;24.3;.;55;0.13764;8.8922;102.602;0
122;4;600;2;1;.;.;.;1;25;25;1;1;2;23.6;.;55;0.13764;8.8922;102.602;0
122;7;600;1;1;.;.;.;1;25;25;1;1;2;23.5;.;55;0.13764;8.8922;102.602;0
122;9;575;1;1;.;.;.;1;25;25;1;1;2;23.4;.;55;0.13764;8.8922;102.602;0
122;11;575;2;1;.;.;.;1;25;25;1;1;2;22.8;.;55;0.13764;8.8922;102.602;0
122;14;625;1;1;.;.;.;1;25;25;1;1;2;24.6;.;55;0.13764;8.8922;102.602;0
122;16;600;.;.;.;.;.;1;25;25;1;1;2;23.5;.;55;0.13764;8.8922;102.602;0
122;0;.;.;.;102.602;2;.;1;25;25;1;1;2;23.2;.;55;0.13764;8.8922;102.602;0
122;30;.;.;.;742.5625;2;.;1;25;25;1;1;2;22.1;742.5625;55;0.13764;8.8922;102.602;0
122;28;.;.;.;723.168;2;.;1;25;25;1;1;2;21.7;723.168;55;0.13764;8.8922;102.602;0
122;25;.;.;.;620;2;.;1;25;25;1;1;2;21.8;620;55;0.13764;8.8922;102.602;0
122;23;.;.;.;536.9875;2;.;1;25;25;1;1;2;21.2;536.9875;55;0.13764;8.8922;102.602;0
122;21;.;.;.;491.8625;2;.;1;25;25;1;1;2;21;491.8625;55;0.13764;8.8922;102.602;0
122;18;.;.;.;384.592;2;.;1;25;25;1;1;2;22.6;384.592;55;0.13764;8.8922;102.602;0
122;16;.;.;.;358.706;2;.;1;25;25;1;1;2;23.5;358.706;55;0.13764;8.8922;102.602;0
122;14;.;.;.;350.4125;2;.;1;25;25;1;1;2;24.6;350.4125;55;0.13764;8.8922;102.602;0
122;11;.;.;.;306.5605;2;.;1;25;25;1;1;2;22.8;306.5605;55;0.13764;8.8922;102.602;0
122;7;.;.;.;271.4835;2;.;1;25;25;1;1;2;23.5;271.4835;55;0.13764;8.8922;102.602;0
122;9;.;.;.;271.4835;2;.;1;25;25;1;1;2;23.4;271.4835;55;0.13764;8.8922;102.602;0
122;4;.;.;.;178.596;2;.;1;25;25;1;1;2;23.6;178.596;55;0.13764;8.8922;102.602;0
122;2;.;.;.;147.875;2;.;1;25;25;1;1;2;24.3;147.875;55;0.13764;8.8922;102.602;0
124;0;.;.;.;132.9615;2;.;1;100;100;2;2;2;24.6;.;55;1.4066;3.9527;132.9615;0.0077169
124;3;2600;.;.;.;.;.;1;100;100;2;2;2;26;.;55;1.4066;3.9527;132.9615;0.0077169
124;4;2500;2;1;.;.;.;1;100;100;2;2;2;24.8;.;55;1.4066;3.9527;132.9615;0.0077169
124;7;2400;1;1;.;.;.;1;100;100;2;2;2;24.2;.;55;1.4066;3.9527;132.9615;0.0077169
124;9;2500;1;1;.;.;.;1;100;100;2;2;2;25.2;.;55;1.4066;3.9527;132.9615;0.0077169
124;11;2400;2;1;.;.;.;1;100;100;2;2;2;23.6;.;55;1.4066;3.9527;132.9615;0.0077169
124;14;2400;1;1;.;.;.;1;100;100;2;2;2;24;.;55;1.4066;3.9527;132.9615;0.0077169
124;16;2500;.;.;.;.;.;1;100;100;2;2;2;25;.;55;1.4066;3.9527;132.9615;0.0077169
124;25;.;.;.;240.944;2;.;1;100;100;2;2;2;18.3;240.944;55;1.4066;3.9527;132.9615;0.0077169
124;4;.;.;.;240.318;2;.;1;100;100;2;2;2;24.8;240.318;55;1.4066;3.9527;132.9615;0.0077169
124;2;.;.;.;147.456;2;.;1;100;100;2;2;2;26;147.456;55;1.4066;3.9527;132.9615;0.0077169
124;23;.;.;.;129.6;2;.;1;100;100;2;2;2;18.6;129.6;55;1.4066;3.9527;132.9615;0.0077169
124;7;.;.;.;119.072;2;.;1;100;100;2;2;2;24.2;119.072;55;1.4066;3.9527;132.9615;0.0077169
124;21;.;.;.;114.376;2;.;1;100;100;2;2;2;20.9;114.376;55;1.4066;3.9527;132.9615;0.0077169
124;9;.;.;.;70.227;2;.;1;100;100;2;2;2;25.2;70.227;55;1.4066;3.9527;132.9615;0.0077169
124;11;.;.;.;50.336;2;.;1;100;100;2;2;2;23.6;50.336;55;1.4066;3.9527;132.9615;0.0077169
124;14;.;.;.;36.8;2;.;1;100;100;2;2;2;24;36.8;55;1.4066;3.9527;132.9615;0.0077169
124;18;.;.;.;35.7435;2;.;1;100;100;2;2;2;24.2;35.7435;55;1.4066;3.9527;132.9615;0.0077169
124;16;.;.;.;32.49;2;.;1;100;100;2;2;2;25;32.49;55;1.4066;3.9527;132.9615;0.0077169
125;0;.;.;.;130.235;2;.;1;6.25;6.25;2;2;2;29.2;.;55;1.4063;7.2707;130.235;0.0077169
125;3;187.5;.;.;.;.;.;1;6.25;6.25;2;2;2;29.6;.;55;1.4063;7.2707;130.235;0.0077169
125;4;187.5;2;1;.;.;.;1;6.25;6.25;2;2;2;29.8;.;55;1.4063;7.2707;130.235;0.0077169
125;7;187.5;1;1;.;.;.;1;6.25;6.25;2;2;2;30.1;.;55;1.4063;7.2707;130.235;0.0077169
125;9;200;1;1;.;.;.;1;6.25;6.25;2;2;2;31.5;.;55;1.4063;7.2707;130.235;0.0077169
125;11;193.75;2;1;.;.;.;1;6.25;6.25;2;2;2;30.5;.;55;1.4063;7.2707;130.235;0.0077169
125;14;200;1;1;.;.;.;1;6.25;6.25;2;2;2;31.8;.;55;1.4063;7.2707;130.235;0.0077169
125;16;187.5;.;.;.;.;.;1;6.25;6.25;2;2;2;30.4;.;55;1.4063;7.2707;130.235;0.0077169
125;30;.;.;.;1783.6;2;.;1;6.25;6.25;2;2;2;29.7;1783.6;55;1.4063;7.2707;130.235;0.0077169
125;28;.;.;.;1562.912;2;.;1;6.25;6.25;2;2;2;30;1562.912;55;1.4063;7.2707;130.235;0.0077169
125;25;.;.;.;1384.448;2;.;1;6.25;6.25;2;2;2;29.5;1384.448;55;1.4063;7.2707;130.235;0.0077169
125;23;.;.;.;1290.32;2;.;1;6.25;6.25;2;2;2;29.6;1290.32;55;1.4063;7.2707;130.235;0.0077169
125;21;.;.;.;981.642;2;.;1;6.25;6.25;2;2;2;31;981.642;55;1.4063;7.2707;130.235;0.0077169
125;18;.;.;.;758.43;2;.;1;6.25;6.25;2;2;2;29.7;758.43;55;1.4063;7.2707;130.235;0.0077169
125;16;.;.;.;738.675;2;.;1;6.25;6.25;2;2;2;30.4;738.675;55;1.4063;7.2707;130.235;0.0077169
125;14;.;.;.;672.525;2;.;1;6.25;6.25;2;2;2;31.8;672.525;55;1.4063;7.2707;130.235;0.0077169
125;11;.;.;.;611.8875;2;.;1;6.25;6.25;2;2;2;30.5;611.8875;55;1.4063;7.2707;130.235;0.0077169
125;9;.;.;.;393.3475;2;.;1;6.25;6.25;2;2;2;31.5;393.3475;55;1.4063;7.2707;130.235;0.0077169
125;7;.;.;.;360.096;2;.;1;6.25;6.25;2;2;2;30.1;360.096;55;1.4063;7.2707;130.235;0.0077169
125;4;.;.;.;275.2;2;.;1;6.25;6.25;2;2;2;29.8;275.2;55;1.4063;7.2707;130.235;0.0077169
125;2;.;.;.;175.3375;2;.;1;6.25;6.25;2;2;2;29.6;175.3375;55;1.4063;7.2707;130.235;0.0077169
128;3;2900;.;.;.;.;.;1;100;100;1;1;2;29;.;55;0.1118;4.9209;124.468;0
128;4;2850;2;1;.;.;.;1;100;100;1;1;2;28.5;.;55;0.1118;4.9209;124.468;0
128;7;2600;1;1;.;.;.;1;100;100;1;1;2;25.9;.;55;0.1118;4.9209;124.468;0
128;14;2950;1;1;.;.;.;1;100;100;1;1;2;29.7;.;55;0.1118;4.9209;124.468;0
128;16;2750;.;.;.;.;.;1;100;100;1;1;2;27.5;.;55;0.1118;4.9209;124.468;0
128;0;.;.;.;124.468;2;.;1;100;100;1;1;2;28.2;.;55;0.1118;4.9209;124.468;0
128;30;.;.;.;445.5;2;.;1;100;100;1;1;2;30.9;445.5;55;0.1118;4.9209;124.468;0
128;4;.;.;.;354.025;2;.;1;100;100;1;1;2;28.5;354.025;55;0.1118;4.9209;124.468;0
128;28;.;.;.;342.924;2;.;1;100;100;1;1;2;30.2;342.924;55;0.1118;4.9209;124.468;0
128;25;.;.;.;234.4065;2;.;1;100;100;1;1;2;30.7;234.4065;55;0.1118;4.9209;124.468;0
128;23;.;.;.;207.1035;2;.;1;100;100;1;1;2;29.8;207.1035;55;0.1118;4.9209;124.468;0
128;2;.;.;.;202.3425;2;.;1;100;100;1;1;2;29;202.3425;55;0.1118;4.9209;124.468;0
128;14;.;.;.;189.486;2;.;1;100;100;1;1;2;29.7;189.486;55;0.1118;4.9209;124.468;0
128;21;.;.;.;155.682;2;.;1;100;100;1;1;2;28.9;155.682;55;0.1118;4.9209;124.468;0
128;16;.;.;.;141.398;2;.;1;100;100;1;1;2;27.5;141.398;55;0.1118;4.9209;124.468;0
128;18;.;.;.;120.6;2;.;1;100;100;1;1;2;24.8;120.6;55;0.1118;4.9209;124.468;0
128;7;.;.;.;80.631;2;.;1;100;100;1;1;2;25.9;80.631;55;0.1118;4.9209;124.468;0
128;11;.;.;.;78.03;2;.;1;100;100;1;1;2;27.8;78.03;55;0.1118;4.9209;124.468;0
128;9;.;.;.;71.5275;2;.;1;100;100;1;1;2;25.9;71.5275;55;0.1118;4.9209;124.468;0
129;3;725;.;.;.;.;.;1;25;25;1;1;2;28.8;.;55;0.13964;8.9522;75.429;0
129;4;725;2;1;.;.;.;1;25;25;1;1;2;29;.;55;0.13964;8.9522;75.429;0
129;7;700;1;1;.;.;.;1;25;25;1;1;2;28.4;.;55;0.13964;8.9522;75.429;0
129;9;700;1;1;.;.;.;1;25;25;1;1;2;27.5;.;55;0.13964;8.9522;75.429;0
129;11;675;2;1;.;.;.;1;25;25;1;1;2;26.5;.;55;0.13964;8.9522;75.429;0
129;14;700;1;1;.;.;.;1;25;25;1;1;2;28.2;.;55;0.13964;8.9522;75.429;0
129;16;700;.;.;.;.;.;1;25;25;1;1;2;27.9;.;55;0.13964;8.9522;75.429;0
129;0;.;.;.;75.429;2;.;1;25;25;1;1;2;27.6;.;55;0.13964;8.9522;75.429;0
129;30;.;.;.;760.384;2;.;1;25;25;1;1;2;30;760.384;55;0.13964;8.9522;75.429;0
129;28;.;.;.;746.496;2;.;1;25;25;1;1;2;30.2;746.496;55;0.13964;8.9522;75.429;0
129;25;.;.;.;571.392;2;.;1;25;25;1;1;2;29.1;571.392;55;0.13964;8.9522;75.429;0
129;23;.;.;.;523.45;2;.;1;25;25;1;1;2;29;523.45;55;0.13964;8.9522;75.429;0
129;21;.;.;.;412.5105;2;.;1;25;25;1;1;2;28.2;412.5105;55;0.13964;8.9522;75.429;0
129;18;.;.;.;262.848;2;.;1;25;25;1;1;2;27.5;262.848;55;0.13964;8.9522;75.429;0
129;14;.;.;.;253.125;2;.;1;25;25;1;1;2;28.2;253.125;55;0.13964;8.9522;75.429;0
129;16;.;.;.;226.845;2;.;1;25;25;1;1;2;27.9;226.845;55;0.13964;8.9522;75.429;0
129;11;.;.;.;204.723;2;.;1;25;25;1;1;2;26.5;204.723;55;0.13964;8.9522;75.429;0
129;9;.;.;.;160.7445;2;.;1;25;25;1;1;2;27.5;160.7445;55;0.13964;8.9522;75.429;0
129;7;.;.;.;148.8375;2;.;1;25;25;1;1;2;28.4;148.8375;55;0.13964;8.9522;75.429;0
129;4;.;.;.;138.384;2;.;1;25;25;1;1;2;29;138.384;55;0.13964;8.9522;75.429;0
129;2;.;.;.;119.164;2;.;1;25;25;1;1;2;28.8;119.164;55;0.13964;8.9522;75.429;0
130;0;.;.;.;98.3125;2;.;1;25;25;2;2;2;21;.;55;1.3998;3.9049;98.3125;0.0077169
130;3;525;.;.;.;.;.;1;25;25;2;2;2;21.4;.;55;1.3998;3.9049;98.3125;0.0077169
130;4;525;2;1;.;.;.;1;25;25;2;2;2;20.6;.;55;1.3998;3.9049;98.3125;0.0077169
130;7;500;1;1;.;.;.;1;25;25;2;2;2;20.3;.;55;1.3998;3.9049;98.3125;0.0077169
130;9;500;1;1;.;.;.;1;25;25;2;2;2;20.2;.;55;1.3998;3.9049;98.3125;0.0077169
130;11;500;2;1;.;.;.;1;25;25;2;2;2;19.5;.;55;1.3998;3.9049;98.3125;0.0077169
130;14;525;1;1;.;.;.;1;25;25;2;2;2;20.9;.;55;1.3998;3.9049;98.3125;0.0077169
130;16;500;.;.;.;.;.;1;25;25;2;2;2;20.4;.;55;1.3998;3.9049;98.3125;0.0077169
130;30;.;.;.;1199.9;2;.;1;25;25;2;2;2;22.3;1199.9;55;1.3998;3.9049;98.3125;0.0077169
130;28;.;.;.;724.722;2;.;1;25;25;2;2;2;21.5;724.722;55;1.3998;3.9049;98.3125;0.0077169
130;25;.;.;.;628.425;2;.;1;25;25;2;2;2;21.8;628.425;55;1.3998;3.9049;98.3125;0.0077169
130;23;.;.;.;600.288;2;.;1;25;25;2;2;2;21.6;600.288;55;1.3998;3.9049;98.3125;0.0077169
130;21;.;.;.;530.452;2;.;1;25;25;2;2;2;21.8;530.452;55;1.3998;3.9049;98.3125;0.0077169
130;18;.;.;.;305.0865;2;.;1;25;25;2;2;2;20.9;305.0865;55;1.3998;3.9049;98.3125;0.0077169
130;16;.;.;.;274.604;2;.;1;25;25;2;2;2;20.4;274.604;55;1.3998;3.9049;98.3125;0.0077169
130;14;.;.;.;254.144;2;.;1;25;25;2;2;2;20.9;254.144;55;1.3998;3.9049;98.3125;0.0077169
130;11;.;.;.;213.564;2;.;1;25;25;2;2;2;19.5;213.564;55;1.3998;3.9049;98.3125;0.0077169
130;9;.;.;.;189.0375;2;.;1;25;25;2;2;2;20.2;189.0375;55;1.3998;3.9049;98.3125;0.0077169
130;7;.;.;.;181.476;2;.;1;25;25;2;2;2;20.3;181.476;55;1.3998;3.9049;98.3125;0.0077169
130;4;.;.;.;159.3595;2;.;1;25;25;2;2;2;20.6;159.3595;55;1.3998;3.9049;98.3125;0.0077169
